ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMART25N000000172","문화시설","미술관","청주시한국공예관","충북","청주시","4311410200","내덕동","4311453000","내덕2동","431143236027","충북 청주시 청원구 상당로 314","28501","다바993509","127.4923824","36.65619554","공립","1종","043-219-1800","2001.09.25","O","2005.09.15","충북-공립13-2005-01호","cjkcm.org","X",,"X","10,911","14,238","6,180",,"561","728","981","2,005","연3회","6","313","64,690","207",,,,,,,,,"전체",,,,,,,,,"전체","14","0","0","2","1",,"6","1","4",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000173","문화시설","미술관","성마루미술관","충북","충주시","4313033523","대소원면 장성리","4313033500","대소원면","431304515232","충청북도 충주시 대소원면 장성길 38-1","27472","라바301848","127.838825","36.96136388","사립","미등록","043-848-7200","2007.12.01","X","미등록","미등록","blog.naver.com/sungmaruart","X",,"X","1,500","330","200",,"50",,,,,,"365","3,500","10",,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,"0",,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000174","문화시설","미술관","쉐마미술관","충북","청주시","4311425037","내수읍 원통리","4311425000","내수읍","431143014017","충청북도 청주시 청원구 내수로 241","28152","다바999552","127.4996815","36.6950253","사립","1종","043-221-3269","2009.06.26","O","2011.01.03","충북-사립13-2011-01호","www.schemaartmuseum.com","X",,"X","3,967","620","186",,"43","110","28","47,000","연11회","12","302","7,446","25","2,000","0","1,000","1,000","2,000","50","50",,"6세 이하 어린이, 65세 이상 어르신
장애인복지법에 따른 장애인
국가유공자 등 예우 및 지원에 관한 법률에 따른 국가유공자와유족
(신분증 또는 증명서유 제시자에 한함)",,,,,,,,,,"16","0","0",,,,,,,"8","5",,,,"3",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000175","문화시설","미술관","스페이스몸미술관","충북","청주시","4311311300","가경동","4311374700","가경동","431133237092","충청북도 청주시 흥덕구 풍년로 162 (1전시장)  
충청북도 청주시 흥덕구 서부로 1205번길 183 (2전시장)  
충청북도 청주시 흥덕구 서부로 1205번길 195 (3전시장)","28395","다바939476","127.4328093","36.62677804","사립","2종","043-236-6622","2000.07.01","O","2005.12.28","충북-사립21-2005-05호","www.spacemom.org","X",,"X","1,520","981","231",,,"22","15","9,000","연8회","9","285","3,683","13",,,,,,,,,"전체",,,,,,,,,"전체","10","0","0",,,,,,,"5","2","1","1",,"1",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000176","문화시설","미술관","신미술관","충북","청주시","4311210100","사직동","4311251000","사직1동","431124512102","충청북도 청주시 서원구 호국로 97번길 30","28556","다바978488","127.4757213","36.63782718","사립","2종","043-264-5545","2000.07.01","O","2003.10.08","충북-사립13-2003-01호","shinmuseum.org","X",,"X","1,448","716","482",,"103","43","45",,"연4회",,"90","900","10",,,,,,,,,"전체",,,,,,,,,"전체","2","0","0",,,,,,,"1","1",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000177","문화시설","미술관","우민아트센터","충북","청주시","4311110400","북문로3가","4311152500","중앙동","431113236024","충북 청주시 상당구 사북로 164","28542","다바990496","127.4891332","36.64452277","사립","1종","043-222-0357","2011.09.02","O","2012.03.23","충북-사립13-2012-02호","www.wuminartcenter.org","X",,"X","686","851","465",,"84","108",,,"연12회","21","304","10,415","34",,,,,,,,,"전체",,,,,,,,,"전체","10","0","0",,,,,,,"5","5",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000178","문화시설","미술관","운보미술관","충북","청주시","4311425026","내수읍 형동리","4311425000","내수읍","431144520683","충청북도 청주시 청원구 내수읍 형동2길 92-41","28149","라바058548","127.5650627","36.69193256","사립","1종","043-213-0570","2001.05.26","O","2001.09.27","충북-사립13-2001-02호","www.woonbo.kr","X",,"X","2,645","1,408","200",,,,,,"연2회",,"317","6,000","19","6,000","0","4,000","5,000","6,000","20명이상 33","50~70","단체, 경로, 청소년, 장애우,어린이, 도민","5세 미만",,,,,,,,,,"22","0","0",,,,,,,"11","3","4","4",,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000179","문화시설","미술관","고암이응노생가기념관","충남","홍성군","4480025621","홍북읍 중계리","4480025600","홍북읍","448003262017","충청남도 홍성군 홍북읍 이응노로 61-7","32251","다바224475","126.6321657","36.62261972","공립","1종","041-630-9232","2011.11.08","O","2011.11.08","충남-공립13-2011-06호","leeungno.hongseong.go.kr","X",,"X","20,596","1,312","432",,"50","34","150","10,000","연4회","14","326","10,418","32","1,000","0","500","500","1,000","성인30, 학생, 군인, 대학생 40",,,"65세이상, 6세이하, 장애인 등","1,000","0","500","500","1,000","성인 30%, 학생, 군인, 대학생 40%",,,"65세 이상, 6세 이하, 장애인 등","2","2","0",,,"1","1",,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000180","문화시설","미술관","천안시립미술관","충남","천안시","4413134026","성남면 용원리","4413134000","성남면","441313249039","충청남도 천안시 동남구 성남면 종합휴양지로 185","31246","다바754620","127.2248886","36.75613028","공립","1종","1566-0155","2012.09.03","O","2016.01.13","충남-공립13-2016-02호","www.camoa.or.kr","X",,"X","730","1,682","894",,,"187",,,"연3회","4","210","28,383","135",,,,,,,,,"전체",,,,,,,,,,"23","0","0","2","2",,,,"19",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000181","문화시설","미술관","당림미술관","충남","아산시","4420031023","송악면 외암리","4420031000","송악면","442004559634","충청남도 아산시 송악면 외암로 1182번길 34-19","31557","다바570606","127.0186953","36.74278397","사립","1종","041-543-6969","1997.06.14","O","1998.04.06","충남-사립13-1998-01호","dangnim.modoo.at","X",,"O","89,400","485","203",,"80","26","39","1,950","연6회","24","310","10,529","34","5,000","3,000","3,000","3,000","5,000",,,,"특정체험결제 동반가족","5,000","3,000","3,000","3,000","5,000",,,,"특정체험결제 동반가족","12","0","0",,,,,,,"6","1","1","1","2","1",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000182","문화시설","미술관","리각미술관","충남","천안시","4413111200","유량동","4413153000","원성1동","441314547727","충청남도 천안시 동남구 태조산길 245","31068","다바720691","127.186286","36.82015665","사립","1종","070-4111-3463","1993.03.02","O","2007.01.17","충남-사립13-2007-01호","ligakmuseum.co.kr","X",,"X","15,700","850","15,401",,"46","90",,"300","연6회","2","365","8,000","22",,,,,,,,,,"3,000","0","2,000","2,000","3,000",,,"카피M 이용시 관람료 1,000원 할인","미취학 아동, 65세 이상","6","0","0",,,,,,,"3","2",,,"1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000183","문화시설","미술관","모산조형미술관","충남","보령시","4418040022","성주면 개화리","4418040000","성주면","441803252023","충청남도 보령시 성주면 성주산로 673-24","33486","다바243129","126.6577924","36.31118387","사립","1종","041-933-8100","2001.10.28","O","2004.10.28","충남-사립13-2004-02호","www.mosanmuseum.com","X",,"X","2,979","939","435",,"79","87","18",,"연5회","8","365","24,851","68",,,,,,,,,"전체",,,,,,,,,"전체","12","0","0",,,,,,,"6","3","1","1",,"1",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000184","문화시설","미술관","서해미술관","충남","서산시","4421032033","부석면 창리","4421032000","부석면","442103254051","충청남도 서산시 부석면 무학로 152-13","32022","나바996495","126.3774755","36.63887544","사립","1종","041-660-3374","2003.07.07","O","2021.11.03","충남-사립12-2021-04호","seohaemuseum.creatorlink.net","X",,"X","7,000","550","120",,,"30",,,,,"343","6,500","19",,,,,,,,,"전체",,,,,,,,,,"0","0","0",,,,,,,"0",,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000185","문화시설","미술관","수덕사 선미술관","충남","예산군","4481036031","덕산면 사천리","4481036000","덕산면","448104589598","충청남도 예산군 덕산면 수덕사안길 79","32409","다바215519","126.6226684","36.66245074","사립","1종","041-330-7735","2010.03.21","O","2011.01.11","충남-사립13-2011-02호",,"X",,"X","5,265","477","200",,,"22",,,"연7회",,"313","36,000","115",,,,,,,,,"전체",,,,,,,,,,"2","0","0",,,,,,,"1",,,,"1",,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000186","문화시설","미술관","순성미술관","충남","당진시","4427036021","순성면 봉소리","4427036000","순성면","442703265063","충청남도 당진시 순성면 순성로 493-12","31757","다바297719","126.7126072","36.84330389","사립","2종","041-352-6819","2017.05.26","O","2021.03.09","충남-사립21-2021-01호","naver.blog.순성미술관","X",,"X","241","182","145",,,"20",,,,,"290","18,000","62",,,,,,,,,,"2,000","1,000","1,000","1,000","2,000","10","30","예술인패스, 장애인 50%할인","장애인, 만 48개월 미만 유아, 국가보훈대상자","2","0","0",,,,,,,"1","1",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000187","문화시설","미술관","아미미술관","충남","당진시","4427036030","순성면 성북리","4427036000","순성면","442703265118","충청남도 당진시 순성면 남부로 753-4","31756","다바269740","126.6804815","36.86174554","사립","1종","041-353-1555","2010.10.11","O","2010.10.11","충남-사립13-2010-03호","www.amiart.co.kr","X",,"X","9,917","957","251",,"65","65","65","7,200","연3회","6","363","102,048","281",,,,,,,,,,"7,000","5,000","5,000","5,000","7,000",,"33","국가유공자, 군인, 장애인, 만70세 이상 경로","24개월 미만 유아","34","0","0",,,,,,,"17","6","4","4","1","2",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000188","문화시설","미술관","임립미술관","충남","공주시","4415033021","계룡면 기산리","4415033000","계룡면","441504553487","충청남도 공주시 계룡면 봉곡길 77-13","32613","다바677221","127.1405912","36.39645669","사립","1종","041-856-7749","1997.10.02","O","1997.10.02","충남-사립13-1997-02호","www.limlipmuseum.org","X",,"X","9,915","1,458","953",,"231","66","66","5,000","연8회",,"312","3,225","10","3,000","1,000","2,500","500","3,000","20","20","군인 및 장애인, 문화의 날(50%) 할인 등","만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등","5,000","300","3,000","3,000","5,000","20","20","군인 및 장애인, 문화의 날(50%) 할인 등","만 48개월 미만 유아, 국가보훈대상자, 기초수급자, 장애인(1~3급) 등","16","0","0",,,,,,,"8","4","1","1",,"2",,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000189","문화시설","미술관","이춘만미술관","충남","당진시","4427037022","우강면 송산리","4427037000","우강면","442703265059","충청남도 당진시 우강면 솔뫼로 132, 솔뫼성지","31754","다바363692","126.7865173","36.81952539","사립","2종","041-362-5021","2024.03.18","O","2024.06.03","충남-사립21-2024-02호","solmoe.or.kr","X",,"X","48,000","4,753","895",,,"24",,,"연1회",,"365","미제출","미제출",,,,,,,,,"전체",,,,,,,,,"전체","2","0","0",,,,,,,"1","1",,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000190","문화시설","미술관","남원시립김병종미술관","전북","남원시","5219012200","어현동","5219054000","노암동","451904613670","전라북도 남원시 함파우길 65-14","55796","다마899114","127.3895546","35.39870644","공립","1종","063-620-5660","2018.03.01","O","2018.03.01","전북-공립13-2018-01호","nkam.modoo.at","X",,"X","8,059","1,463","511",,,"58","35","6,542","연3회",,"284","162,546","572",,,,,,,,,"전체",,,,,,,,,"전체","5","2","2",,,"1","2",,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000191","문화시설","미술관","벽천미술관","전북","김제시","5221036024","부량면 신용리","5221036000","부량면","452103270056","전라북도 김제시 부량면 벽골제로 442","54425","다마415511","126.8531046","35.75462405","공립","1종","063-540-4993","1999.11.13","O","2019.09.26","전북-공립13-2019-02호","www.gimje.go.kr/tour/index.gimje","X",,"X","489","489","335",,"49","100","49","876","연4회","1","312","2,465","8",,,,,,,,,"전체",,,,,,,,,"전체","12","2","1","1",,"10",,,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000192","문화시설","미술관","순창공립옥천골미술관","전북","순창군","5277025022","순창읍 남계리","5277025000","순창읍","457703278016","전라북도 순창군 순창읍 남계로 81","56041","다마676087","127.1443982","35.37408678","공립","미등록","063-650-1638","2016.04.22","X","미등록","미등록","www.artsunchang.com","X",,"X","45,141","462","162",,"73","52",,,,"3","308","12,895","42",,,,,,,,,"전체",,,,,,,,,"전체","1","0","0",,,"1",,,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000193","문화시설","미술관","익산예술의전당미술관","전북","익산시","5214012300","어양동","5214065200","어양동","451403269008","전라북도 익산시 동서로 490","54567","다마538728","126.9877825","35.95137932","공립","1종","063-859-3254","2015.04.22","O","2016.03.31","전북-공립13-2016-01호","arts.iksan.go.kr","X",,"X","21,245","3,368","1,110",,"198","100","50","200","연5회","5","130","17,000","131",,,,,,,,,"전체",,,,,,,,,"전체","1","1","1",,,,,,,,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000194","문화시설","미술관","전북특별자치도립미술관","전북","완주군","5271035025","구이면 원기리","5271035000","구이면","457104619113","전라북도 완주군 구이면 모악산길 111-6","55362","다마644480","127.1069343","35.72771069","공립","1종","063-290-6888","2004.10.14","O","2006.01.05","전북-공립13-2006-01호","www.jma.go.kr","X",,"O","20,983","8,929","1,475",,"490","261","189","4,411","연6회","41","281","151,466","539",,,,,,,,,"전체",,,,,,,,,"전체","56","9","7","3",,"5","2","7","32",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
"KCDMART25N000000195","문화시설","미술관","정읍시립미술관","전북","정읍시","5218010400","시기동","5218056500","초산동","451804610535","전라북도 정읍시 시기4길 7","56204","다마421286","126.8613896","35.55231613","공립","1종","063-539-5178","2015.10.24","O","2017.03.23","전북-공립13-2017-03호","www.jeongeup.go.kr/culture","O","무료","O","3,884","1,696","595",,"128","53","25","2,050","연2회","4","238","24,067","101",,,,,,,,,,"관내 2,000 
관외 5,000","0","0","관내 2,000 
관외 5,000","관내 2,000 
관외 5,000",,,"정읍시 지역 내 초, 중, 고등학교에서 수업을 위하여 입장하는 교사와 학생","1. 국빈, 외국사절단 및 수행자   2. 공무수행을 위하여 출입하는 사람   3. 초등학교 미취학 어린이 및 65세 이상 노인   4.「국가유공자 등 예우 및 지원에 관한 법률 시행령」 제86조제1항 각 호의 어느 하나에 해당하는 사람   5.「독립유공자 예우에 관한 법률 시행령」 제15조에 해당하는 사람   6.「참전유공자 예우 및 단체 설립에 관한 법률」 제2조제2호에 해당하는 사람   7.「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률」 제8조의3 각 호의 어느 하나에 해당하는 사람   8.「5ㆍ18민주유공자예우에 관한 법률 시행령」제52조제1항 각 호의 어느 하나에 해당하는 사람   9.「특수임무유공자 예우 및 단체설립에 관한 법률 시행령」 제58조에 해당하는 사람   10.「의사상자 등 예우 및 지원에 관한 법률 시행령」 제17조의2제1항 각 호의 어느 하나에 해당하는 사람   11.「국군포로의 송환 및 대우 등에 관한 법률」 제2조제5호에 따른 등록포로 및 같은 조 제3호에 따른 억류지출신 포로가족   12.「장애인복지법」제32조에 따라 등록된 장애인 및 그와 동행하는 보호자 1명   13. 정읍시 지역 내 초ㆍ중ㆍ고등학교에서 수업을 위하여 입장하는 교사와 학생   14. 그 밖에 시장이 필요하다고 인정하는 사람제","10","3","1","1","1","1",,,"6",,,,,,,,,"20260610","문화기반시설총람 2025","KC_478_DMSTC_MCST_ARTGR_2025","20251231"
