facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO,OPNNG_DAY_CO_IQR_OUTLIER,LND_AR_VALUE_IQR_OUTLIER,EDC_FCLTY_AR_VALUE_IQR_OUTLIER,DATA_SPCE_AR_VALUE_IQR_OUTLIER,NMPR_CO_IQR_OUTLIER,QUALF_HOLD_CO_IQR_OUTLIER,GNRL_GVRNM_EMP_CO_IQR_OUTLIER,CNTRCT_EMP_CO_IQR_OUTLIER,PUBLIC_VLNTER_CO_IQR_OUTLIER,ARTGR_EMP_CO_IQR_OUTLIER,PRFSN_CO_IQR_OUTLIER,PRVATE_VLNTER_CO_IQR_OUTLIER,DATA_CO_IQR_OUTLIER,TOT_PROGRM_CO_IQR_OUTLIER,VIEWNG_NMPR_CO_IQR_OUTLIER,DAY_AVRG_VIEWNG_NMPR_CO_IQR_OUTLIER,IQR_OUTLIER_FLAG_COUNT,OPNNG_YEAR,BASE_YEAR,OPERATING_YEARS,REGION_GROUP,SIDO_SIGUNGU,LOG1P_LND_AR_VALUE,LOG1P_EDC_FCLTY_AR_VALUE,LOG1P_DATA_SPCE_AR_VALUE,LOG1P_NMPR_CO,LOG1P_DATA_CO,LOG1P_TOT_PROGRM_CO,LOG1P_VIEWNG_NMPR_CO,LOG1P_DAY_AVRG_VIEWNG_NMPR_CO
박물관,KCDMMUS23N000000174,방짜유기박물관,대구,동구,도학동,공산동,128.7013639,35.96545542,2007-05-25,2007.05.25,day,311.0,2025-03-27,2025-03-27,17880.0,112.0,53.0,1.0,,4.0,,,,,,919.0,,41317.0,133.0,X,X,artcenter.daegu.go.kr/bangjja,053-606-6171,False,False,False,False,False,,False,,,,,,False,,False,False,0,2007,2025,18,경상권,대구 동구,9.791493975575204,4.727387818712341,3.9889840465642745,0.6931471805599453,6.824373670043086,,10.629053519351574,4.897839799950911
박물관,KCDMMUS23N000000175,군위숭덕박물관,대구,군위군,군위읍 서부리,군위읍,128.5688401,36.23395046,2015-05-08,2015.05.08,day,365.0,2025-03-27,2025-03-27,710.7,,143.7,,,,,,,,3.0,1207.0,5.0,3178.0,9.0,X,X,gunwi3964.org/gunwi3964/page.do?mnu_uid=368&,054-380-6076,False,False,,False,,,,,,,,False,False,False,False,False,0,2015,2025,10,경상권,대구 군위군,6.567656474305226,,4.974662633637438,,7.0967213784947605,1.791759469228055,8.064321960910803,2.302585092994046
박물관,KCDMMUS23N000000176,농경생활사박물관(휴관),대구,달성군,가창면 용계리,가창면,128.6255787,35.79301962,1978-08-01,1978.08.01,day,,2025-03-27,2025-03-27,37125.0,215.0,11.0,,,,,,,,,210.0,,,,X,X,www.daeguforest.com,053-767-6300,,False,False,False,,,,,,,,,False,,,,0,1978,2025,47,경상권,대구 달성군,10.522072811769169,5.375278407684165,2.4849066497880004,,5.351858133476067,,,
박물관,KCDMMUS23N000000177,대구은행 금융박물관,대구,수성구,수성동2가,수성2.3가동,128.6149469,35.85931427,2007-10-01,2007.10.01,day,230.0,2025-03-27,2025-03-27,541.0,,,,,,,,1.0,,,,3.0,6084.0,26.0,X,X,museum.dgb.co.kr,053-740-2061,False,False,,,,,,,,False,,,,False,False,False,0,2007,2025,18,경상권,대구 수성구,6.295266001439646,,,,,1.3862943611198906,8.713582005421628,3.295836866004329
박물관,KCDMMUS23N000000178,박물관 수,대구,수성구,범어동,범어2동,128.6341486,35.86482862,2010-12-24,2010.12.24,day,304.0,2025-03-27,2025-03-27,456.0,140.0,30.0,,,,,,1.0,2.0,,2200.0,9.0,3600.0,12.0,X,X,www.museumsoo.org,053-744-5500,False,False,False,False,,,,,,False,False,,False,False,False,False,0,2010,2025,15,경상권,대구 수성구,6.124683390894205,4.948759890378168,3.4339872044851463,,7.696667081526462,2.302585092994046,8.188966863648876,2.5649493574615367
박물관,KCDMMUS23N000000179,박물관 휴르,대구,수성구,범어동,범어2동,128.6332304,35.86605539,2017-10-26,2017.10.26,day,299.0,2025-03-27,2025-03-27,226.0,23.0,,,,,,,1.0,1.0,,,16.0,1140.0,4.0,X,X,www.museumhyur.modoo.at,053-759-3902,False,False,False,,,,,,,False,False,,,False,False,False,0,2017,2025,8,경상권,대구 수성구,5.424950017481403,3.1780538303479458,,,,2.833213344056216,7.039660349862076,1.6094379124341003
박물관,KCDMMUS23N000000180,자연염색박물관,대구,동구,중대동,공산동,128.6364735,35.97933851,2005-06-30,2005.06.30,day,308.0,2025-03-27,2025-03-27,3527.0,50.0,16.0,,,,,,2.0,,,920.0,3.0,1172.0,4.0,X,X,www.naturaldyeing.net,053-981-4330,False,False,False,False,,,,,,False,,,False,False,False,False,0,2005,2025,20,경상권,대구 동구,8.168486417126681,3.9318256327243257,2.833213344056216,,6.825460036255307,1.3862943611198906,7.067319848653476,1.6094379124341003
박물관,KCDMMUS23N000000181,전통산업박물관,대구,동구,덕곡동,공산동,128.6138939,35.99780144,2002-05-20,2002.05.20,day,200.0,2025-03-27,2025-03-27,1450.0,,15.0,,,,,,1.0,,,500.0,,500.0,3.0,X,X,www.skmuseum.co.kr,053-981-4562,False,False,,False,,,,,,False,,,False,,False,False,0,2002,2025,23,경상권,대구 동구,7.280008252884188,,2.772588722239781,,6.2166061010848646,,6.2166061010848646,1.3862943611198906
박물관,KCDMMUS23N000000182,경북대학교박물관,대구,북구,산격동,산격3동,128.6143223,35.88909749,1959-05-28,1959.05.28,day,296.0,2025-03-27,2025-03-27,1784.75,140.16,223.42,5.0,1.0,2.0,3.0,30.0,,,,20000.0,7.0,17884.0,60.0,X,X,museum.knu.ac.kr,053-950-6537,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,2,1959,2025,66,경상권,대구 북구,7.487593774035082,4.949893998807069,5.4135192962367205,1.791759469228055,9.90353755128617,2.0794415416798357,9.791717651693117,4.110873864173311
박물관,KCDMMUS23N000000183,계명대학교 행소박물관,대구,달서구,신당동,신당동,128.484579,35.8559056,1978-05-20,1978.05.20,day,320.0,2025-03-27,2025-03-27,2375.0,396.8,84.0,,,,,,2.0,1.0,,25696.0,8.0,23578.0,73.0,X,X,www.hengsomuseum.com,053-580-6992,False,False,False,False,,,,,,False,False,,True,False,False,False,1,1978,2025,47,경상권,대구 달서구,7.773173680482536,5.985949366419872,4.442651256490317,,10.154129532552147,2.1972245773362196,10.068111764371048,4.30406509320417
박물관,KCDMMUS23N000000184,대구보건대학교 인당뮤지엄,대구,북구,태전동,태전1동,128.5440311,35.92679788,2002-06-09,2002.06.09,day,160.0,2025-03-27,2025-03-27,1419.0,98.0,,,,,,,2.0,,,2150.0,3.0,2650.0,17.0,X,X,museum.dhc.ac.kr,053-320-1857,True,False,False,,,,,,,False,,,False,False,False,False,1,2002,2025,23,경상권,대구 북구,7.258412150595307,4.59511985013459,,,7.67368812926773,1.3862943611198906,7.8826922062890254,2.8903717578961645
박물관,KCDMMUS23N000000185,경북대학교 자연사박물관,대구,군위군,효령면 장군리,효령면,128.576603,36.12174618,2004-05-06,2004.05.06,day,301.0,2025-03-27,2025-03-27,6321.0,86.0,,2.0,,,,,,,,,2.0,10396.0,34.0,X,X,mnh.knu.ac.kr,054-383-7026,False,False,False,,False,,,,,,,,,False,False,False,0,2004,2025,21,경상권,대구 군위군,8.751790892775563,4.465908118654584,,1.0986122886681098,,1.0986122886681098,9.249272581977971,3.5553480614894135
박물관,KCDMMUS23N000000186,국립세계문자박물관,인천,연수구,송도동,송도2동,126.637887,37.39470938,2023-06-29,2023.06.29,day,158.0,2025-03-27,2025-03-27,19418.0,689.5,55.35,30.0,,,16.0,16.0,,,,1300.0,9.0,595658.0,3770.0,O,X,www.mow.or.kr,032-290-2020,True,False,True,False,True,,,True,False,,,,False,False,True,True,6,2023,2025,2,수도권,인천 연수구,9.874007247213619,6.537415972849347,4.031582240485785,3.4339872044851463,7.170888478512505,2.302585092994046,13.297423634657555,8.235095497258357
박물관,KCDMMUS23N000000187,강화역사박물관,인천,강화군,하점면 부근리,하점면,126.4353383,37.77371034,2010-10-23,2010.10.23,day,310.0,2025-03-27,2025-03-27,14187.0,81.0,,1.0,,1.0,,2.0,,,,,3.0,113910.0,367.0,X,X,www.ganghwa.go.kr,032-934-4296,False,False,False,,False,,False,,False,,,,,False,False,False,0,2010,2025,15,수도권,인천 강화군,9.560151815893512,4.406719247264253,,0.6931471805599453,,1.3862943611198906,11.643172720715928,5.908082938168931
박물관,KCDMMUS23N000000188,강화자연사박물관,인천,강화군,하점면 부근리,하점면,126.4347208,37.77459527,2015-11-06,2015.11.06,day,310.0,2025-03-27,2025-03-27,4888.0,33.0,,1.0,,,,,,,,,3.0,103436.0,334.0,O,O,www.ganghwa.go.kr,032-934-4296,False,False,False,,False,,,,,,,,,False,False,False,0,2015,2025,10,수도권,인천 강화군,8.494743062578646,3.5263605246161616,,0.6931471805599453,,1.3862943611198906,11.546718010704978,5.814130531825066
박물관,KCDMMUS23N000000189,강화전쟁박물관,인천,강화군,강화읍 갑곳리,강화읍,126.5159972,37.73357897,2015-04-17,2015.04.17,day,310.0,2025-03-27,2025-03-27,3475.0,,,1.0,,,,,,,,,2.0,52277.0,169.0,X,X,www.ganghwa.go.kr,032-934-4296,False,False,,,False,,,,,,,,,False,False,False,0,2015,2025,10,수도권,인천 강화군,8.153637486385282,,,0.6931471805599453,,1.0986122886681098,10.864330911459342,5.135798437050262
박물관,KCDMMUS23N000000190,검단선사박물관,인천,서구,원당동,원당동,126.6986824,37.59444584,2008-11-27,2008.11.27,day,317.0,2025-03-27,2025-03-27,10226.9,53.0,17.0,3.0,,4.0,,10.0,,,,4109.0,12.0,26641.0,84.0,X,X,www.museum.incheon.go.k,032-440-6790,False,False,False,False,False,,False,,False,,,,False,False,False,False,0,2008,2025,17,수도권,인천 서구,9.232874559280763,3.9889840465642745,2.8903717578961645,1.3862943611198906,8.32117830749028,2.5649493574615367,10.190244196911408,4.442651256490317
박물관,KCDMMUS23N000000191,계양산성박물관,인천,계양구,계산동,계산2동,126.7270316,37.54801927,2020-05-28,2020.05.28,day,311.0,2025-03-27,2025-03-27,6739.0,167.0,25.0,2.0,,,2.0,25.0,,,,1138.0,6.0,23262.0,75.0,X,X,museum.gyeyang.go.kr,032-552-8313,False,False,False,False,False,,,False,False,,,,False,False,False,False,0,2020,2025,5,수도권,인천 계양구,8.815815203906352,5.123963979403259,3.258096538021482,1.0986122886681098,7.037905963447182,1.9459101490553132,10.054619394540044,4.330733340286331
박물관,KCDMMUS23N000000192,녹청자박물관,인천,서구,경서동,검암경서동,126.6562692,37.55820186,2010-11-19,2010.11.19,day,307.0,2025-03-27,2025-03-27,4700.0,157.0,,3.0,,,,,,,,,12.0,40526.0,132.0,X,X,www.nokcheongja.or.kr,032-563-4341,False,False,False,,False,,,,,,,,,False,False,False,0,2010,2025,15,수도권,인천 서구,8.45553053102413,5.062595033026967,,1.3862943611198906,,2.5649493574615367,10.609723697637792,4.890349128221754
박물관,KCDMMUS23N000000193,부평역사박물관,인천,부평구,삼산동,삼산2동,126.7379081,37.51214216,2007-03-29,2007.03.29,day,310.0,2025-03-27,2025-03-27,17956.0,255.0,33.0,1.0,,,1.0,25.0,,,,2560.0,11.0,51155.0,165.0,O,X,portal.icbp.go.kr/bphm,032-515-6471,False,False,False,False,False,,,False,False,,,,False,False,False,False,0,2007,2025,18,수도권,인천 부평구,9.795735290041899,5.545177444479562,3.5263605246161616,0.6931471805599453,7.848153086199526,2.4849066497880004,10.84263506655321,5.111987788356544
박물관,KCDMMUS23N000000194,소래역사관,인천,남동구,논현동,논현1동,126.7375999,37.39816437,2012-06-29,2012.06.29,day,308.0,2025-03-27,2025-03-27,1233.9,90.0,,,,,,,,,,,4.0,38174.0,124.0,X,X,www.namdongcf.or.kr,032-439-5003,False,False,False,,,,,,,,,,,False,False,False,0,2012,2025,13,수도권,인천 남동구,7.118745274123777,4.51085950651685,,,,1.6094379124341003,10.549936130086833,4.8283137373023015
박물관,KCDMMUS23N000000195,수도국산달동네박물관,인천,동구,송현동,송현1.2동,126.6392973,37.4778799,2005-10-25,2005.10.25,day,232.0,2025-03-27,2025-03-27,58240.8,42.0,,3.0,2.0,2.0,,,,,,,28.0,65898.0,284.0,X,X,www.icdonggu.go.kr/museum,032-770-6130,False,True,False,,False,False,False,,,,,,,True,False,False,2,2005,2025,20,수도권,인천 동구,10.972358588986376,3.7612001156935624,,1.3862943611198906,,3.367295829986474,11.095878545868636,5.652489180268651
박물관,KCDMMUS23N000000196,영종역사관,인천,중구,중산동,영종2동,126.5777145,37.48906984,2018-04-12,2018.04.12,day,307.0,2025-03-27,2025-03-27,5000.0,161.0,37.0,,,,,105.0,,,,734.0,7.0,44721.0,146.0,X,X,ijcf.or.kr,032-746-9901,False,False,False,False,,,,,False,,,,False,False,False,False,0,2018,2025,7,수도권,인천 중구,8.517393171418904,5.087596335232384,3.6375861597263857,,6.5998704992128365,2.0794415416798357,10.708220829548091,4.990432586778736
박물관,KCDMMUS23N000000197,인천개항박물관,인천,중구,중앙동1가,신포동,126.620378,37.47334453,2010-10-02,2010.10.02,day,306.0,2025-03-27,2025-03-27,983.42,37.0,,1.0,,,,,,,,,4.0,32769.0,107.0,X,X,www.ijcf.or.kr,032-764-0488,False,False,False,,False,,,,,,,,,False,False,False,0,2010,2025,15,수도권,인천 중구,6.892052635254846,3.6375861597263857,,0.6931471805599453,,1.6094379124341003,10.39726874169286,4.68213122712422
박물관,KCDMMUS23N000000198,인천광역시립박물관,인천,연수구,옥련동,옥련1동,126.6531798,37.42070925,1946-04-01,1946.04.01,day,317.0,2025-03-27,2025-03-27,11114.0,393.0,126.0,13.0,,9.0,2.0,152.0,,,,24881.0,9.0,133334.0,420.0,X,O,www.incheon.go.kr/museum/index,032-440-6750,False,False,False,False,False,,False,False,True,,,,True,False,False,False,2,1946,2025,79,수도권,인천 연수구,9.316050826398296,5.976350909297934,4.844187086458591,2.6390573296152584,10.121899929474436,2.302585092994046,11.800620037343885,6.042632833682381
박물관,KCDMMUS23N000000199,인천도시역사관,인천,연수구,송도동,송도2동,126.6358893,37.39281282,2009-08-05,2009.08.05,day,317.0,2025-03-27,2025-03-27,7715.0,424.0,27.0,3.0,,2.0,,32.0,,,,810.0,8.0,157445.0,497.0,X,X,www.museum.incheon.go.kr,032-850-6000,False,False,False,False,False,,False,,False,,,,False,False,True,False,1,2009,2025,16,수도권,인천 연수구,8.951051374025619,6.052089168924417,3.332204510175204,1.3862943611198906,6.698268054115413,2.1972245773362196,11.96683782131602,6.210600077024653
박물관,KCDMMUS23N000000200,짜장면박물관,인천,중구,선린동,개항동,126.61819,37.47485369,2012-04-28,2012.04.28,day,307.0,2025-03-27,2025-03-27,582.0,,,1.0,,,,,,,,,,161880.0,527.0,X,X,www.icjgss.or.kr/jajangmyeon,032-773-9812,False,False,,,False,,,,,,,,,,True,True,2,2012,2025,13,수도권,인천 중구,6.368187186350492,,,0.6931471805599453,,,11.99461677638609,6.269096283706261
박물관,KCDMMUS23N000000201,한국이민사박물관,인천,중구,북성동1가,개항동,126.6002711,37.47014308,2008-06-13,2008.06.13,day,280.0,2025-03-27,2025-03-27,10793.0,84.0,50.0,6.0,,2.0,3.0,,,,,3101.0,5.0,60488.0,216.0,X,O,www.museum.incheon.go.kr,032-440-4710,False,False,False,False,False,,False,False,,,,,False,False,False,False,0,2008,2025,17,수도권,인천 중구,9.286745703178589,4.442651256490317,3.9318256327243257,1.9459101490553132,8.039802343736485,1.791759469228055,11.010216809306185,5.37989735354046
박물관,KCDMMUS23N000000202,가천박물관,인천,연수구,옥련동,옥련1동,126.6576026,37.41847997,1995-10-31,1995.10.31,day,304.0,2025-03-27,2025-03-27,2410.0,179.0,,,,,,,10.0,,,,3.0,14050.0,46.0,X,X,www.gachonmuseum.or.kr,032-833-4747,False,False,False,,,,,,,True,,,,False,False,False,1,1995,2025,30,수도권,인천 연수구,7.787796878181171,5.19295685089021,,,,1.3862943611198906,9.55044884660634,3.8501476017100584
박물관,KCDMMUS23N000000203,국제성서박물관,인천,미추홀구,주안동,주안1동,126.679119,37.45945311,1995-04-30,1995.04.30,day,220.0,2025-03-27,2025-03-27,948.0,64.0,,,,,,,4.0,1.0,3.0,,6.0,8000.0,36.0,O,O,www.biblemuseum.or.kr,032-874-0385,False,False,False,,,,,,,False,False,False,,False,False,False,0,1995,2025,30,수도권,인천 미추홀구,6.855408798609928,4.174387269895637,,,,1.9459101490553132,8.987321812850125,3.6109179126442243
박물관,KCDMMUS23N000000204,범패민속문화박물관,인천,미추홀구,숭의동,숭의4동,126.6512164,37.46478542,2006-07-01,2006.07.01,day,298.0,2025-03-27,2025-03-27,463.0,70.0,,,,,,,1.0,1.0,,600.0,7.0,500.0,2.0,X,X,inmuseum.or.kr/kor/museum/index.php?m_code=MUSEUM1542071281,032-884-8904,False,False,False,,,,,,,False,False,,False,False,False,False,0,2006,2025,19,수도권,인천 미추홀구,6.139884552226255,4.2626798770413155,,,6.398594934535208,2.0794415416798357,6.2166061010848646,1.0986122886681098
박물관,KCDMMUS23N000000205,심장박물관,인천,계양구,작전동,작전서운동,126.7358329,37.53150103,2019-04-10,2019.04.10,day,200.0,2025-03-27,2025-03-27,383.1,,19.6,,,,,,1.0,1.0,,250.0,6.0,900.0,5.0,X,X,heartmuseum.kr,032-546-9501,False,False,,False,,,,,,False,False,,False,False,False,False,0,2019,2025,6,수도권,인천 계양구,5.950902935351859,,3.0252910757955354,,5.5254529391317835,1.9459101490553132,6.803505257608338,1.791759469228055
박물관,KCDMMUS23N000000206,애보박물관,인천,남동구,운연동,장수서창동,126.7670819,37.45046296,2009-07-24,2009.07.24,day,296.0,2025-03-27,2025-03-27,3930.0,,,,,,,,2.0,1.0,,,13.0,32345.0,109.0,X,X,www.aebo.co.kr,032-466-3181,False,False,,,,,,,,False,False,,,False,False,False,0,2009,2025,16,수도권,인천 남동구,8.27664912542186,,,,,2.6390573296152584,10.384245644679723,4.700480365792417
박물관,KCDMMUS23N000000207,옥토끼우주센터,인천,강화군,불은면 두운리,불은면,126.4873082,37.67414288,2007-05-02,2007.05.02,day,365.0,2025-03-27,2025-03-27,61818.0,194.0,,,,,,,,,,,,144238.0,395.0,X,X,www.oktokki.com,032-937-6918,False,True,False,,,,,,,,,,,,False,False,1,2007,2025,18,수도권,인천 강화군,11.031966039560452,5.272999558563747,,,,,11.879226924963538,5.981414211254481
박물관,KCDMMUS23N000000208,인천어린이박물관,인천,미추홀구,문학동,문학동,126.6907598,37.43508198,2005-05-05,2005.05.05,day,300.0,2025-03-27,2025-03-27,2525.0,100.0,,,,,,,2.0,1.0,,500.0,30.0,32000.0,106.0,X,X,www.enjoymuseum.org,032-432-5600,False,False,False,,,,,,,False,False,,False,True,False,False,1,2005,2025,20,수도권,인천 미추홀구,7.8343923029104365,4.61512051684126,,,6.2166061010848646,3.4339872044851463,10.373522431293592,4.672828834461906
박물관,KCDMMUS23N000000209,인천학생6.25참전관,인천,중구,용동,동인천동,126.6295841,37.47288811,2004-12-18,2004.12.18,day,298.0,2025-03-27,2025-03-27,215.0,,,,,,,,1.0,,,,1.0,4361.0,15.0,X,X,www.i-web.kr/참전관,032-766-1218,False,False,,,,,,,,False,,,,False,False,False,0,2004,2025,21,수도권,인천 중구,5.375278407684165,,,,,0.6931471805599453,8.380685946761574,2.772588722239781
박물관,KCDMMUS23N000000210,재미난박물관,인천,중구,중앙동1가,신포동,126.6208621,37.47311317,2005-12-24,2005.12.24,day,240.0,2025-03-27,2025-03-27,365.0,,,,,,,,,,,,9.0,1175.0,5.0,,X,www.funkr.com,032-765-0780,False,False,,,,,,,,,,,,False,False,False,0,2005,2025,20,수도권,인천 중구,5.902633333401366,,,,,2.302585092994046,7.069874128458572,1.791759469228055
박물관,KCDMMUS23N000000211,초연다구박물관,인천,중구,송학동3가,신포동,126.6255771,37.47263833,2015-04-09,2015.04.09,day,100.0,2025-03-27,2025-03-27,161.0,,,,,,,,,,,,20.0,1250.0,13.0,X,X,www.choyeon.museum.com,032-772-9779,True,False,,,,,,,,,,,,False,False,False,1,2015,2025,10,수도권,인천 중구,5.087596335232384,,,,,3.044522437723423,7.1316985104669115,2.6390573296152584
박물관,KCDMMUS23N000000212,한국선교역사기념관(휴관),인천,부평구,삼산동,갈산1동,126.7321112,37.52094131,2008-12-22,2008.12.22,day,,2025-03-27,2025-03-27,4576.0,,43.0,,,,,,,,,600.0,,,,X,X,www.cmmk.or.kr,032-515-5995,,False,,False,,,,,,,,,False,,,,0,2008,2025,17,수도권,인천 부평구,8.428799040653642,,3.784189633918261,,6.398594934535208,,,
박물관,KCDMMUS23N000000213,한국전통음식박물관,인천,남동구,운연동,장수서창동,126.7670819,37.45046296,2012-05-04,2012.05.04,day,296.0,2025-03-27,2025-03-27,201.0,,,,,,,,1.0,,,,10.0,32345.0,109.0,X,X,blog.naver.com/kfoodmuseum,032-466-3182,False,False,,,,,,,,False,,,,False,False,False,0,2012,2025,13,수도권,인천 남동구,5.308267697401205,,,,,2.3978952727983707,10.384245644679723,4.700480365792417
박물관,KCDMMUS23N000000214,혜명단청박물관,인천,중구,중앙동3가,신포동,126.6220979,37.47190366,2009-04-04,2009.04.04,day,100.0,2025-03-27,2025-03-27,144.4,,,,,,,,,,,,6.0,1100.0,11.0,X,X,cafe.daum.net/TraditionalMuseum,032-868-5989,True,False,,,,,,,,,,,,False,False,False,1,2009,2025,16,수도권,인천 중구,4.979488565099419,,,,,1.9459101490553132,7.00397413672268,2.4849066497880004
박물관,KCDMMUS23N000000215,인천공항박물관,인천,중구,운서동,운서동,126.4276993,37.45835071,2021-06-24,2021.06.24,day,365.0,2025-03-27,2025-03-27,313.45,,,,,,,,2.0,1.0,,,2.0,12693.0,35.0,X,X,,032-741-0099,False,False,,,,,,,,False,False,,,False,False,False,0,2021,2025,4,수도권,인천 중구,5.750825080989513,,,,,1.0986122886681098,9.448884719866415,3.58351893845611
박물관,KCDMMUS23N000000216,국립광주박물관,광주,북구,매곡동,매곡동,126.8839515,35.18965658,1978-12-06,1978.12.06,day,360.0,2025-03-27,2025-03-27,82238.0,1965.0,567.0,12.0,1.0,16.0,,,,,,52630.0,29.0,437997.0,1217.0,O,O,gwangju.museum.go.kr,062-570-7000,False,True,True,True,False,False,False,,,,,,True,True,True,True,7,1978,2025,47,전라권,광주 북구,11.31738492108199,7.583756300707112,6.342121418721152,2.5649493574615367,10.871060578737334,3.4011973816621555,12.989969623138112,7.1049654482698426
박물관,KCDMMUS23N000000217,아시아문화박물관,광주,동구,광산동,서남동,126.9200314,35.1470573,2015-11-25,2015.11.25,day,312.0,2025-03-27,2025-03-27,21580.0,664.0,130.0,15.0,,6.0,,,,,,69000.0,23.0,360098.0,1154.0,O,X,www.acc.go.kr,1899-5566,False,False,True,False,False,,False,,,,,,True,False,True,True,4,2015,2025,10,전라권,광주 동구,9.979568576941464,6.499787040655854,4.875197323201151,2.772588722239781,11.141876276228,3.1780538303479458,12.794134272626724,7.051855622955894
박물관,KCDMMUS23N000000218,광주김치박물관,광주,남구,임암동,송암동,126.8666534,35.10966818,2010-06-28,2010.06.28,day,310.0,2025-03-27,2025-03-27,78310.0,325.0,12.0,1.0,,8.0,,,,,,717.0,19.0,14554.0,47.0,X,X,www.gwangju.go.kr/kimchitown,062-613-8222,False,True,False,False,False,,False,,,,,,False,False,False,False,1,2010,2025,15,전라권,광주 남구,11.268443357424657,5.786897381366708,2.5649493574615367,0.6931471805599453,6.576469569048224,2.995732273553991,9.585689856179723,3.871201010907891
