facility_type,ID,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,ADSTRD_NM,FCLTY_LO,FCLTY_LA,OPNNG_DE,OPNNG_DE_RAW,OPNNG_DE_PRECISION,OPNNG_DAY_CO,BASE_DE,LAST_CHG_DE,LND_AR_VALUE,EDC_FCLTY_AR_VALUE,DATA_SPCE_AR_VALUE,NMPR_CO,QUALF_HOLD_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,PRFSN_CO,PRVATE_VLNTER_CO,DATA_CO,TOT_PROGRM_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,MOBILE_PROVD_AT,SOUND_PROVD_AT,HMPG_ADDR,TEL_NO
박물관,KCDMMUS23N000000432,원주 법천사지 유적전시관,강원특별자치도,원주시,무실동,무실동,127.9197054,37.3418962,2022-12-28,2022.12.28,day,311.0,2025-03-27,2025-03-27,3859.0,129.0,,2.0,1.0,,,2.0,,,,,2.0,16579.0,53.0,X,X,whm.wonju.go.kr/whm/page/view.php/sub_11_01,033-737-2807
박물관,KCDMMUS23N000000433,LISEUM세계민족악기전시관,강원특별자치도,춘천시,남산면 방하리,남산면,127.5261287,37.79012495,2004-12-01,2004.12.01,day,365.0,2025-03-27,2025-03-27,654.1,,49.95,,,,,,3.0,,,,2.0,35000.0,96.0,X,X,blog.naver.com/exhibitionnae,031-580-8016
박물관,KCDMMUS23N000000434,강릉선교장박물관,강원특별자치도,강릉시,운정동,경포동,128.8845299,37.78730545,1980-05-29,1980.05.29,day,365.0,2025-03-27,2025-03-27,9745.0,218.0,,,,,,,1.0,,,,20.0,80300.0,220.0,X,X,www.knsgj.net,033-648-5303
박물관,KCDMMUS23N000000435,강릉커피박물관,강원특별자치도,강릉시,왕산면 왕산리,왕산면,128.7846587,37.65224368,2010-04-10,2010.04.10,day,365.0,2025-03-27,2025-03-27,2000.0,20.0,,,,,,,,,,,3.0,5400.0,15.0,X,X,info@cupper.kr,070-8888-0077
박물관,KCDMMUS23N000000436,강아지숲 박물관,강원특별자치도,춘천시,남산면 광판리,남산면,127.6620202,37.73643502,2021-04-16,2021.04.16,day,270.0,2025-03-27,2025-03-27,12000.0,400.0,,,,,,,1.0,1.0,,,4.0,20000.0,74.0,O,O,dforest.co.kr,033-913-1400
박물관,KCDMMUS23N000000437,강원감영관찰사박물관,강원특별자치도,원주시,흥업면 사제리,흥업면,127.8865596,37.32527969,2013-01-31,2013.01.31,day,300.0,2025-03-27,2025-03-27,6104.0,66.0,13.0,,,,,,3.0,,,3500.0,6.0,200.0,1.0,X,X,gymuseum.co.kr,033-763-1534
박물관,KCDMMUS23N000000438,강원랜드뿌리관,강원특별자치도,정선군,사북읍 사북리,사북읍,128.8157922,37.22453658,2008-06-10,2008.06.10,day,300.0,2025-03-27,2025-03-27,15255.0,,,,,,,,,4.0,,,,19675.0,66.0,X,X,www.33mf.org,033-592-0103
박물관,KCDMMUS23N000000439,고려궁박물관(휴관),강원특별자치도,평창군,대관령면 용산리,대관령면,128.6475743,37.61870795,2016-01-01,2016.01.01,day,,2025-03-27,2025-03-27,9797.0,313.0,,,,,,,,,,,,,,X,X,,033-336-1111
박물관,KCDMMUS23N000000440,금강산자연사박물관(휴관),강원특별자치도,고성군,현내면 죽정리,현내면,128.4223837,38.47203754,2003-04-06,2003.04.06,day,,2025-03-27,2025-03-27,,,,,,,,,,,,,,,,,,,033-681-1800
박물관,KCDMMUS23N000000441,동양자수박물관,강원특별자치도,강릉시,죽헌동,경포동,128.8802402,37.7780812,2011-01-11,2011.01.11,day,320.0,2025-03-27,2025-03-27,12456.0,97.0,10.0,,,,,,1.0,1.0,3.0,3000.0,7.0,7000.0,22.0,X,X,www.orientalembroidery.org,033-644-0600
박물관,KCDMMUS23N000000442,디자인씽킹뮤지엄,강원특별자치도,강릉시,구정면 여찬리,구정면,128.8741629,37.7292189,2015-07-09,2015.07.09,day,260.0,2025-03-27,2025-03-27,16675.0,898.0,66.0,,,,,,2.0,,,400.0,6.0,62920.0,242.0,X,X,designthinkingmuseum.com,033-823-2700
박물관,KCDMMUS23N000000443,만봉불화박물관,강원특별자치도,영월군,김삿갓면 예밀리,김삿갓면,128.6087217,37.15515301,2013-05-28,2013.05.28,day,365.0,2025-03-27,2025-03-27,7687.0,136.0,16.0,,,,,,,,,,,239.0,1.0,X,X,www.ywmuseum.com,033-372-5009
박물관,KCDMMUS23N000000444,만해문학박물관,강원특별자치도,인제군,북면 용대리,북면,128.3181283,38.18754641,2003-08-12,2003.08.12,day,287.0,2025-03-27,2025-03-27,17417.0,135.0,85.0,,,,,,1.0,2.0,,1558.0,7.0,11480.0,40.0,X,X,manhae2003.dongguk.edu,033-460-0432
박물관,KCDMMUS23N000000445,무릉고서화미술박물관,강원특별자치도,원주시,흥업면 사제리,흥업면,127.8865596,37.32527969,2000-03-10,2000.03.10,day,300.0,2025-03-27,2025-03-27,6104.0,66.0,13.0,,,,,,3.0,,,3500.0,9.0,8500.0,28.0,X,X,www.wmum.modoo.at,033-763-1535
박물관,KCDMMUS23N000000446,뮤지엄 산(페이퍼갤러리),강원특별자치도,원주시,지정면 월송리,지정면,127.8234091,37.41533258,2013-05-12,2013.05.12,day,313.0,2025-03-27,2025-03-27,71172.0,362.0,35.0,,,,,,6.0,23.0,29.0,3524.0,24.0,263621.0,842.0,O,O,www.museumsan.org,033-730-9000
박물관,KCDMMUS23N000000447,박경리 뮤지엄,강원특별자치도,원주시,흥업면 매지리,흥업면,127.9118457,37.25724328,2021-10-28,2021.10.28,day,247.0,2025-03-27,2025-03-27,7314.0,132.0,61.0,,,,,,1.0,,,12451.0,3.0,1595.0,6.0,X,X,pknmuseum.modoo.at,033-763-7178
박물관,KCDMMUS23N000000448,붓이야기박물관,강원특별자치도,춘천시,서면 금산리,서면,127.6927455,37.89652192,2017-08-11,2017.08.11,day,313.0,2025-03-27,2025-03-27,1157.0,26.4,,,,,,,2.0,1.0,,,11.0,6000.0,19.0,X,X,brushstory.co.kr,033-255-0580
박물관,KCDMMUS23N000000449,비엔나인형박물관,강원특별자치도,평창군,대관령면 용산리,대관령면,128.6639536,37.66272045,2019-06-20,2019.06.20,day,319.0,2025-03-27,2025-03-27,1627.0,90.0,,,,,,,,2.0,,,3.0,25459.0,80.0,X,X,www.viennadollmusuem.com,033-333-3330
박물관,KCDMMUS23N000000450,사립강원종합박물관,강원특별자치도,삼척시,신기면 신기리,신기면,129.0841431,37.35140339,2004-10-04,2004.10.04,day,365.0,2025-03-27,2025-03-27,39890.0,,,,,,,,2.0,,,,,182540.0,500.0,X,X,www.museum.gangwon.kr,033-541-1523
박물관,KCDMMUS23N000000451,삼탄아트마인,강원특별자치도,정선군,고한읍 고한리,고한읍,128.8835217,37.1850515,2013-05-24,2013.05.24,day,165.0,2025-03-27,2025-03-27,46030.0,113.0,122.0,,,,,,2.0,,1.0,3200.0,4.0,19000.0,115.0,O,X,www.samtanartmine.com,033-591-3001
박물관,KCDMMUS23N000000452,손성목영화박물관,강원특별자치도,강릉시,저동,경포동,128.8979879,37.79806235,2014-08-30,2014.08.30,day,330.0,2025-03-27,2025-03-27,4708.0,495.0,33.0,,,,,,1.0,,,5000.0,1.0,58732.0,178.0,X,X,www.filmmuseuim.co.kr,033-655-1132
박물관,KCDMMUS23N000000453,아라리인형의집,강원특별자치도,정선군,북평면 나전리,북평면,128.6469695,37.43807929,2004-04-30,2004.04.30,day,270.0,2025-03-27,2025-03-27,600.0,33.0,,,,,,,,1.0,,,3.0,1842.0,7.0,X,X,www.arari.net,033-563-9667
박물관,KCDMMUS23N000000454,에디슨과학박물관,강원특별자치도,강릉시,저동,경포동,128.8971023,37.79734379,1992-11-28,1992.11.28,day,330.0,2025-03-27,2025-03-27,1456.0,,15.0,,,,,,,,,3000.0,1.0,58732.0,178.0,X,X,www.edisonmuseum.kr,033-655-1131
박물관,KCDMMUS23N000000455,연필뮤지엄,강원특별자치도,동해시,발한동,발한동,129.1063014,37.5475003,2021-11-19,2021.11.19,day,313.0,2025-03-27,2025-03-27,1067.4,,,,,,,,1.0,,,,1.0,12101.0,39.0,X,X,www.pencilmuseum.co.kr,033-532-1010
박물관,KCDMMUS23N000000456,영월곤충박물관,강원특별자치도,영월군,영월읍 삼옥리,영월읍,128.5053696,37.22821996,2002-05-05,2002.05.05,day,303.0,2025-03-27,2025-03-27,2970.0,,81.0,,,,,,,1.0,,72.0,11.0,20916.0,69.0,X,X,www.insectarium.co.kr,033-374-5888
박물관,KCDMMUS23N000000457,미디어기자박물관,강원특별자치도,영월군,한반도면 광전리,한반도면,128.3565545,37.24382441,2012-05-24,2012.05.24,day,248.0,2025-03-27,2025-03-27,9573.0,56.0,,,,,,,,1.0,1.0,,2.0,4015.0,16.0,X,X,www.ywmuseum.com,033-372-1094
박물관,KCDMMUS23N000000458,영월아프리카미술박물관,강원특별자치도,영월군,김삿갓면 진별리,김삿갓면,128.5353474,37.1318781,2009-05-19,2009.05.19,day,275.0,2025-03-27,2025-03-27,10389.0,,,,,,,,,1.0,,,7.0,5584.0,20.0,X,X,www.aamy.kr,033-372-3229
박물관,KCDMMUS23N000000459,영월종교미술박물관,강원특별자치도,영월군,북면 문곡리,북면,128.4452256,37.21094466,2009-11-02,2009.11.02,day,298.0,2025-03-27,2025-03-27,7628.0,150.0,150.0,,,,,,,1.0,1.0,700.0,1.0,6103.0,20.0,X,X,www.ywmuseum.com,033-378-0153
박물관,KCDMMUS23N000000460,영월지오뮤지엄,강원특별자치도,영월군,북면 문곡리,북면,128.432116,37.2528869,2022-03-02,2022.03.02,day,269.0,2025-03-27,2025-03-27,4142.0,53.38,90.0,,,,,,,,,24.0,4.0,1536.0,6.0,X,X,www.ywmuseum.com,033-375-0370
박물관,KCDMMUS23N000000461,영월초등교육박물관,강원특별자치도,영월군,북면 문곡리,북면,128.432116,37.2528869,2012-04-28,2012.04.28,day,230.0,2025-03-27,2025-03-27,10141.0,33.0,,,,,,,,,,,5.0,1045.0,4.5,X,X,www.ywmuseum.com,033-375-1223
박물관,KCDMMUS23N000000462,영월화석박물관,강원특별자치도,영월군,주천면 판운리,주천면,128.3408161,37.29311557,2007-12-08,2007.12.08,day,288.0,2025-03-27,2025-03-27,3151.0,,33.0,,,,,,,,,,6.0,4870.0,17.0,X,X,www.ywmuseum.com,033-375-0088
박물관,KCDMMUS23N000000463,왕조실록의궤박물관(휴관),강원특별자치도,평창군,진부면 동산리,진부면,128.6029483,37.71883129,2019-10-11,2019.10.11,day,,2025-03-27,2025-03-27,7602.0,263.0,32.0,,,,,,,,,200.0,,,,X,X,www.wjsum.kr,033-339-7000
박물관,KCDMMUS23N000000464,원주허브팜식물박물관(휴관),강원특별자치도,원주시,무실동,무실동,127.9249158,37.30804667,2008-05-10,2008.05.10,day,,2025-03-27,2025-03-27,19338.0,,,,,,,,,,3.0,,,,,X,X,www.wonjuherb.com,033-762-3113
박물관,KCDMMUS23N000000465,월정사성보박물관,강원특별자치도,평창군,진부면 동산리,진부면,128.6029483,37.71883129,1999-10-13,1999.10.13,day,310.0,2025-03-27,2025-03-27,16170.0,409.0,118.0,,,,,,6.0,,,1000.0,10.0,29211.0,94.0,X,X,www.wjssm.kr,033-339-7000
박물관,KCDMMUS23N000000466,인도미술박물관,강원특별자치도,영월군,주천면 금마리,주천면,128.2392085,37.23587339,2012-05-26,2012.05.26,day,290.0,2025-03-27,2025-03-27,7267.0,83.0,10.0,,,,,,1.0,1.0,56.0,1500.0,14.0,5631.0,19.0,X,X,blog.naver.com/indianart,033-375-2883
박물관,KCDMMUS23N000000467,인제스피디움 클래식카 박물관,강원특별자치도,인제군,기린면 북리,기린면,128.2953843,38.0026073,2017-12-21,2017.12.21,day,315.0,2025-03-27,2025-03-27,10124.0,84.4,,,,,,,1.0,,,,12.0,18484.0,59.0,X,X,www.speedium.co.kr,1644-3366
박물관,KCDMMUS23N000000468,정동진시간박물관,강원특별자치도,강릉시,강동면 정동진리,강동면,129.0375958,37.68694189,2013-07-03,2013.07.03,day,365.0,2025-03-27,2025-03-27,1800.0,59.0,,,,,,,4.0,1.0,,,4.0,132300.0,362.0,X,O,timemuseum.org,033-645-4540
박물관,KCDMMUS23N000000469,조선민화박물관,강원특별자치도,영월군,김삿갓면 와석리,김삿갓면,128.6066212,37.09631175,2000-07-29,2000.07.29,day,258.0,2025-03-27,2025-03-27,24440.0,158.0,75.0,,,,,,1.0,1.0,1.0,920.0,8.0,6803.0,26.0,X,X,www.minhwa.co.kr,033-375-6100
박물관,KCDMMUS23N000000470,참소리축음기박물관,강원특별자치도,강릉시,저동,경포동,128.897389,37.79796264,1992-11-28,1992.11.28,day,330.0,2025-03-27,2025-03-27,3302.0,165.0,15.0,,,,,,,,,2000.0,1.0,58732.0,178.0,X,X,www.edisonmuseum.kr,033-655-1130
박물관,KCDMMUS23N000000471,책과인쇄박물관,강원특별자치도,춘천시,신동면 증리,신동면,127.7248598,37.81942081,2015-07-14,2015.07.14,day,317.0,2025-03-27,2025-03-27,823.0,,,,,,,,1.0,1.0,,,7.0,12000.0,38.0,X,X,www.mobapkorea.com,033-264-9923
박물관,KCDMMUS23N000000472,치악민속박물관(휴관),강원특별자치도,원주시,행구동,행구동,128.0105862,37.33692394,1996-06-07,1996.06.07,day,,2025-03-27,2025-03-27,1620.0,,,,,,,,,,,,,,,X,X,,033-747-6956
박물관,KCDMMUS23N000000473,치악산고판화박물관,강원특별자치도,원주시,신림면 황둔리,신림면,128.1280298,37.25743819,2003-06-20,2003.06.20,day,300.0,2025-03-27,2025-03-27,3300.0,100.0,66.0,,,,,,1.0,2.0,,2200.0,9.0,6904.0,23.0,X,X,www.gopanhwa.com,033-761-7885
박물관,KCDMMUS23N000000474,피노키오박물관,강원특별자치도,강릉시,강동면 정동진리,강동면,129.0078439,37.70545838,2011-10-06,2011.10.06,day,365.0,2025-03-27,2025-03-27,108596.0,,12.4,,,,,,2.0,1.0,,300.0,5.0,290000.0,795.0,X,X,www.museumhaslla.com,033-644-9411
박물관,KCDMMUS23N000000475,한얼문예박물관,강원특별자치도,횡성군,우천면 용둔리,우천면,128.0728973,37.48912483,2008-04-18,2008.04.18,day,270.0,2025-03-27,2025-03-27,9363.0,198.0,165.0,,,,,,2.0,10.0,10.0,5000.0,10.0,16000.0,59.0,X,X,hemuseum.net,033-345-0151
박물관,KCDMMUS23N000000476,호안다구박물관,강원특별자치도,영월군,김삿갓면 내리,김삿갓면,128.677057,37.10579141,2007-12-15,2007.12.15,day,240.0,2025-03-27,2025-03-27,3883.0,99.0,81.0,,,,,,1.0,1.0,29.0,100.0,7.0,1372.0,6.0,X,X,www.ywmuseum.com,033-378-5779
박물관,KCDMMUS23N000000477,호야지리박물관,강원특별자치도,영월군,무릉도원면 무릉리,무릉도원면,128.2626996,37.29994114,2007-05-04,2007.05.04,day,248.0,2025-03-27,2025-03-27,1831.0,93.0,14.0,,,,,,1.0,,2.0,3930.0,7.0,2092.0,8.0,X,X,www.geomuseum.co.kr,033-372-8872
박물관,KCDMMUS23N000000478,환희컵박물관,강원특별자치도,강릉시,견소동,송정동,128.943099,37.77446485,2013-04-15,2013.04.15,day,340.0,2025-03-27,2025-03-27,1430.0,121.0,121.0,,,,,,1.0,1.0,1.0,1354.0,5.0,35549.0,105.0,X,X,www.cupmuseum.org,033-661-3413
박물관,KCDMMUS23N000000479,가톨릭관동대학교박물관,강원특별자치도,강릉시,내곡동,내곡동,128.8736816,37.73732212,1976-04-10,1976.04.10,day,249.0,2025-03-27,2025-03-27,918.0,155.0,72.0,,,,,,1.0,,,13699.0,,1018.0,4.1,X,X,museum.cku.ac.kr,033-649-7851
박물관,KCDMMUS23N000000480,강릉원주대학교박물관,강원특별자치도,강릉시,지변동,경포동,128.8702174,37.76573318,1979-03-01,1979.03.01,day,245.0,2025-03-27,2025-03-27,1744.0,,87.0,1.0,,1.0,,,,,,14272.0,8.0,1955.0,8.0,X,X,museum.gwnu.ac.kr,033-640-2596
박물관,KCDMMUS23N000000481,강원대학교 중앙박물관,강원특별자치도,춘천시,효자동,효자2동,127.7483798,37.86799562,1979-05-01,1979.05.01,day,245.0,2025-03-27,2025-03-27,1366.0,108.0,53.0,2.0,1.0,,,,,,,17802.0,6.0,446.0,2.0,X,X,museum.kangwon.ac.kr,033-250-8077
박물관,KCDMMUS23N000000482,연세대학교 원주박물관,강원특별자치도,원주시,흥업면 매지리,흥업면,127.9043283,37.27481787,2001-05-31,2001.05.31,day,252.0,2025-03-27,2025-03-27,10371.0,229.5,71.0,,,,,,2.0,,,10030.0,3.0,2150.0,9.0,X,X,ywmuseum.yonsei.ac.kr/ywmuseum/index.do,033-760-2732
박물관,KCDMMUS23N000000483,한림대학교 박물관,강원특별자치도,춘천시,옥천동,소양동,127.7349621,37.88542755,1988-05-18,1988.05.18,day,216.0,2025-03-27,2025-03-27,637.6,,42.1,,,,,,2.0,2.0,10.0,13173.0,13.0,5400.0,25.0,X,X,museum.hallym.ac.kr,033-248-2851
박물관,KCDMMUS23N000000484,국립청주박물관,충북,청주시 상당구,명암동,용담.명암.산성동,127.5120091,36.64966894,1987-10-30,1987.10.30,day,311.0,2025-03-27,2025-03-27,66799.0,764.0,144.0,19.0,1.0,18.0,13.0,16.0,,,,30000.0,12.0,319759.0,1028.0,O,O,cheongju.museum.go.kr,043-229-6300
박물관,KCDMMUS23N000000485,감우재전승기념관,충북,음성군,음성읍 소여리,음성읍,127.6470132,36.95068328,2003-11-01,2003.11.01,day,251.0,2025-03-27,2025-03-27,13943.0,,,,,1.0,,,,,,,,4624.0,18.0,X,X,www.eumseong.go.kr,043-871-5930
박물관,KCDMMUS23N000000486,난계국악박물관,충북,영동군,심천면 고당리,심천면,127.7049504,36.21019414,2000-09-23,2000.09.23,day,250.0,2025-03-27,2025-03-27,2318.0,,38.0,1.0,1.0,1.0,,,,,,453.0,,1320.0,5.0,X,X,www.yd21.go.kr,043-740-3886
박물관,KCDMMUS23N000000487,농업역사박물관,충북,괴산군,괴산읍 검승리,괴산읍,127.8243563,36.80533588,2015-01-01,2015.01.01,day,300.0,2025-03-27,2025-03-27,7033.0,143.0,,,,1.0,,,,,,,,1335.0,4.0,X,X,www.goesan.go.kr/museum,043-830-2684
박물관,KCDMMUS23N000000488,보은향토민속자료전시관,충북,보은군,보은읍 이평리,보은읍,127.7297482,36.48970363,1995-10-21,1995.10.21,day,260.0,2025-03-27,2025-03-27,2339.0,,,1.0,,,,,,,,,,378.0,1.0,X,X,,043-540-3407
박물관,KCDMMUS23N000000489,솔향공원 소나무전시관,충북,보은군,속리산면 갈목리,속리산면,127.8027076,36.49920811,2007-05-01,2007.05.01,day,300.0,2025-03-27,2025-03-27,14543.0,,,,,,,,,,,,,82450.0,275.0,X,X,,043-540-3774
박물관,KCDMMUS23N000000490,수양개선사유물전시관,충북,단양군,적성면 애곡리,적성면,128.3324648,36.96046466,2006-07-25,2006.07.25,day,311.0,2025-03-27,2025-03-27,18453.0,223.0,25.0,1.0,1.0,4.0,,,,,,1000.0,1.0,12879.0,41.0,X,X,www.danyang.go.kr/suyanggae,043-423-8502
박물관,KCDMMUS23N000000491,영동향토민속자료전시관(휴관),충북,영동군,심천면 고당리,심천면,127.7058406,36.21086334,1994-06-18,1994.06.18,day,250.0,2025-03-27,2025-03-27,1983.0,114.0,,,,1.0,,,,,,,,488.0,2.0,X,X,www.yd21.go.kr/gugak/html/sub02/020402.html,043-740-3207
박물관,KCDMMUS23N000000492,옥천향토전시관,충북,옥천군,안내면 장계리,안내면,127.6350074,36.37753534,1996-05-01,1996.05.01,day,311.0,2025-03-27,2025-03-27,25019.0,,,,,3.0,,1.0,,,,,,27006.0,87.0,X,X,,043-732-6081
박물관,KCDMMUS23N000000493,의림지 역사박물관,충북,제천시,모산동,의림지동,128.2095156,37.17612981,2019-01-08,2019.01.08,day,300.0,2025-03-27,2025-03-27,13134.0,168.0,46.0,5.0,1.0,4.0,3.0,,,,,2140.0,7.0,166579.0,555.0,O,X,museum.jecheon.go.kr,043-641-6565
박물관,KCDMMUS23N000000494,제8대유엔사무총장 반기문 평화기념관,충북,음성군,원남면 상당리,원남면,127.6644073,36.89195764,2018-12-06,2018.12.06,day,308.0,2025-03-27,2025-03-27,7803.0,295.0,47.0,1.0,1.0,3.0,,,,,,868.0,10.0,13470.0,43.7,O,X,www.eumseong.go.kr/Banki-moonpeacemuseum/index.do,043-872-3122
박물관,KCDMMUS23N000000495,제천국제발효박물관,충북,제천시,왕암동,용두동,128.1597627,37.14373393,2010-08-10,2010.08.10,day,300.0,2025-03-27,2025-03-27,47278.0,84.0,,2.0,,,2.0,,,,,,,150000.0,500.0,X,X,www.expopark.kr,043-647-1011
박물관,KCDMMUS23N000000496,제천유물전시관,충북,제천시,청풍면 물태리,청풍면,128.1733828,37.00404832,2001-10-26,2001.10.26,day,365.0,2025-03-27,2025-03-27,1791.0,,,,,2.0,,,,,,,,135757.0,372.0,X,X,,043-641-5536
박물관,KCDMMUS23N000000497,제천의병전시관,충북,제천시,봉양읍 공전리,봉양읍,128.0876169,37.09959081,2001-10-26,2001.10.26,day,312.0,2025-03-27,2025-03-27,18755.0,,,9.0,2.0,1.0,5.0,,,,,,1.0,6176.0,19.79,X,X,www.jecheon.go.kr/jcub/index.do,043-641-4811
박물관,KCDMMUS23N000000498,조동리선사유적박물관,충북,충주시,동량면 조동리,동량면,127.9618654,37.02641914,2005-11-09,2005.11.09,day,312.0,2025-03-27,2025-03-27,6837.0,60.0,25.0,1.0,,3.0,,,,,,6000.0,2.0,21673.0,69.0,O,X,www.chungju.go.kr/jdrmuseum/web/board.do?menuIdx=189,043-850-3928
박물관,KCDMMUS23N000000499,증평민속체험박물관,충북,증평군,증평읍 남하리,증평읍,127.5955694,36.7638886,2010-06-12,2010.06.12,day,311.0,2025-03-27,2025-03-27,21980.0,432.0,,1.0,,2.0,,298.0,,,,,22.0,33519.0,108.0,X,X,museum.jp.go.kr,043-835-4154
박물관,KCDMMUS23N000000500,진천종박물관,충북,진천군,진천읍 장관리,진천읍,127.4131749,36.87002892,2005-06-22,2005.06.22.,day,300.0,2025-03-27,2025-03-27,10383.0,74.0,32.0,1.0,,2.0,,,,,,1100.0,13.0,30693.0,102.0,X,O,www.jincheonbell.net,043-539-3847
박물관,KCDMMUS23N000000501,청주고인쇄박물관,충북,청주시 흥덕구,운천동,운천.신봉동,127.4714588,36.6439736,1992-03-27,1992.03.27,day,289.0,2025-03-27,2025-03-27,,487.0,66.0,6.0,,17.0,,2.0,,,,10000.0,17.0,77713.0,269.0,O,X,cheongju.go.kr/jikjiworld/index.do,043-201-4266
박물관,KCDMMUS23N000000502,충북교육박물관,충북,청주시 상당구,영동,중앙동,127.4856795,36.6376457,2006-07-14,2006.07.14,day,248.0,2025-03-27,2025-03-27,374.55,51.0,20.0,1.0,,,,,,,,1000.0,5.0,5691.0,22.9,X,X,www.cbec.go.kr/edu,043-256-5225
박물관,KCDMMUS23N000000503,충주박물관,충북,충주시,중앙탑면 탑평리,중앙탑면,127.8651266,37.01668468,1986-11-25,1986.11.25,day,200.0,2025-03-27,2025-03-27,8457.0,97.0,394.0,6.0,,4.0,3.0,,,,,20000.0,5.0,117208.0,586.0,X,X,www.chungju.go.kr,043-850-3927
박물관,KCDMMUS23N000000504,충주세계무술박물관,충북,충주시,금릉동,칠금.금릉동,127.9077632,36.98843867,2011-07-08,2011.07.08,day,250.0,2025-03-27,2025-03-27,152000.0,210.0,24.0,,,,,,,,,600.0,,41046.0,164.0,X,X,www.chungju.go.kr/museum,043-850-3995
박물관,KCDMMUS23N000000505,한지체험박물관,충북,괴산군,연풍면 원풍리,연풍면,128.0148172,36.78545301,2013-01-01,2013.01.01,day,300.0,2025-03-27,2025-03-27,9380.0,180.0,,,,,,,,,,,14.0,2965.0,10.0,X,X,blog.naver.com/sphanji59,043-832-3223
박물관,KCDMMUS23N000000506,가산박물관,충북,옥천군,안내면 용촌리,안내면,127.6218971,36.40466701,2008-04-15,2008.04.15,day,300.0,2025-03-27,2025-03-27,952.0,,,,,,,,1.0,,,,,2000.0,6.0,X,X,blog.naver.com/phhyenym,043-733-9129
박물관,KCDMMUS23N000000507,농민문학기념관,충북,영동군,매곡면 노천리,매곡면,127.9298775,36.18884401,2005-02-10,2005.02.10,day,250.0,2025-03-27,2025-03-27,933.0,30.0,12.0,,,,,,1.0,1.0,1.0,,3.0,511.0,2.0,X,X,www.nongminmk.com,043-743-5186
박물관,KCDMMUS23N000000508,동곡박물관(휴관),충북,영동군,영동읍 계산리,영동읍,127.7795959,36.17809238,2000-03-01,2000.03.01,day,,2025-03-27,2025-03-27,7835.0,36.0,26.0,,,,,,,,,,,,,X,X,www.ydinter.hs.kr,043-742-3652
박물관,KCDMMUS23N000000509,매괴박물관,충북,음성군,감곡면 왕장리,감곡면,127.6413377,37.12244452,2002-10-10,2002.10.10,day,310.0,2025-03-27,2025-03-27,,,,,,,,,,,,,,41822.0,135.0,X,X,www.maegoe.com,043-881-2809
박물관,KCDMMUS23N000000510,불교천태중앙박물관,충북,단양군,영춘면 백자리,영춘면,128.4851691,37.04356419,2013-08-25,2013.08.25,day,311.0,2025-03-27,2025-03-27,10730.0,,292.0,,,,,,3.0,,,1500.0,2.0,100605.0,323.0,X,X,www.bmpc.net,043-423-9103
박물관,KCDMMUS23N000000511,지적박물관,충북,제천시,금성면 양화리,금성면,128.1976841,37.07610652,1999-10-16,1999.10.16,day,300.0,2025-03-27,2025-03-27,7293.0,,82.0,,,,,,,,,13000.0,1.0,800.0,3.0,X,X,www.forjijeok.com,043-651-5115
